Total Pop,Males < 5,Males 5-9,Males 10-14,Males 15-17,Females < 5,Females 5-9,Females 10-14,Females 15-17,# Foreign Born,Overseas Move Past Year,Total Fam HH,1-person Fam HH,2-person Fam HH,3-person Fam HH,4-person Fam HH,5-person Fam HH,6-person Fam HH,7+-person Fam HH,Total non-Fam HH,1-person non-Fam HH,2-person non-Fam HH,3-person non-Fam HH,4-person non-Fam HH,5-person non-Fam HH,6-person non-Fam HH,7+-person non-Fam HH,Total Female Population,Women 15-50 Who've Given Birth,Total Male Public School,Male Public Age 3-4,Male Public Age 5-9,Male Public Age 10-14,Male Public Age 15-17,Total Male Private School,Male Private Age 3-4,Male Private Age 5-9,Male Private Age 10-14,Male Private Age 15-17,Total Male Not Enrolled,Male Not Enrolled Age 3-4,Male Not Enrolled Age 5-9,Male Not Enrolled Age 10-14,Male Not Enrolled Age 15-17,Total Female Public School,Female Public Age 3-4,Female Public Age 5-9,Female Public Age 10-14,Female Public Age 15-17,Total Female Private School,Female Private Age 3-4,Female Private Age 5-9,Female Private Age 10-14,Female Private Age 15-17,Total Female Not Enrolled,Female Not Enrolled Age 3-4,Female Not Enrolled Age 5-9,Female Not Enrolled Age 10-14,Female Not Enrolled Age 15-17,Total Below Poverty Level Ages 3+,Below Poverty Level Enrolled in School Ages 3+,Below Poverty Level Preschool,Below Poverty Level Kinder,Below Poverty Level Grades 1-4,Below Poverty Level Grades 5-8,Below Poverty Level Grades 9-12,Below Poverty Level Not Enrolled Ages 3+,Above Poverty Level Preschool,Above Poverty Level Kinder,Above Poverty Level Grades 1-4,Above Poverty Level Grades 5-8,Above Poverty Level Grades 9-12,NAME,county,state
2041029.0,81410.0,80187.0,86622.0,55710.0,77884.0,76664.0,81954.0,53322.0,434383.0,10414.0,599698.0,458450.0,137178.0,100039.0,102155.0,61846.0,31998.0,25234.0,141248.0,113100.0,22285.0,3670.0,1332.0,547.0,253.0,61.0,532181.0,33087.0,280114.0,8971.0,72059.0,80873.0,51145.0,32622.0,3377.0,5190.0,4484.0,2869.0,653989.0,20288.0,2938.0,1265.0,1696.0,280347.0,9372.0,68599.0,76127.0,49443.0,38068.0,3804.0,5081.0,4413.0,2425.0,661511.0,19104.0,2984.0,1414.0,1454.0,324471.0,129302.0,6137.0,7020.0,29426.0,31494.0,32846.0,195169.0,21593.0,23304.0,94567.0,101485.0,117563.0,"San Bernardino County, California",071,06
3100500.0,104861.0,100880.0,99424.0,65827.0,100489.0,94915.0,95793.0,61295.0,720485.0,33138.0,1067462.0,708151.0,270795.0,165430.0,150082.0,70149.0,31452.0,20243.0,359311.0,266684.0,73797.0,12344.0,4695.0,1356.0,324.0,111.0,797684.0,42847.0,373389.0,11372.0,87773.0,90355.0,59567.0,60642.0,9694.0,9348.0,7901.0,4279.0,1059797.0,21166.0,3759.0,1168.0,1981.0,370255.0,11524.0,82662.0,87110.0,55666.0,63074.0,9773.0,8814.0,7481.0,4172.0,1051602.0,20080.0,3439.0,1202.0,1457.0,396944.0,161074.0,6502.0,6682.0,28447.0,27152.0,33780.0,235870.0,40837.0,31984.0,126248.0,124921.0,141315.0,"San Diego County, California",073,06
807755.0,18250.0,14557.0,13398.0,8923.0,17561.0,13801.0,13147.0,8716.0,288346.0,11947.0,340839.0,153345.0,69705.0,35387.0,27689.0,10614.0,5008.0,4942.0,187494.0,134320.0,39983.0,8084.0,3926.0,666.0,350.0,165.0,224001.0,8626.0,59019.0,1554.0,9965.0,9463.0,6800.0,23756.0,3125.0,4277.0,3507.0,1882.0,315614.0,2157.0,315.0,428.0,241.0,62914.0,1550.0,9667.0,9641.0,6848.0,28074.0,2855.0,3716.0,3357.0,1655.0,296159.0,2351.0,418.0,149.0,213.0,102392.0,35840.0,840.0,732.0,2554.0,2911.0,4533.0,66552.0,9506.0,5479.0,18526.0,17897.0,19234.0,"San Francisco County, California",075,06
687036.0,27940.0,27682.0,29111.0,18359.0,26571.0,26978.0,27165.0,17062.0,158956.0,3867.0,213632.0,158772.0,50756.0,34305.0,34387.0,20935.0,9660.0,8729.0,54860.0,43486.0,8734.0,1504.0,815.0,198.0,9.0,114.0,170127.0,11431.0,91022.0,3219.0,25342.0,26744.0,16744.0,11524.0,1345.0,1689.0,1876.0,1087.0,222864.0,6666.0,651.0,491.0,528.0,89291.0,2982.0,24152.0,24988.0,15632.0,15085.0,1877.0,1906.0,1806.0,1016.0,225433.0,6605.0,920.0,371.0,414.0,109020.0,42969.0,2123.0,3162.0,10380.0,9373.0,10343.0,66051.0,8443.0,8211.0,32156.0,34537.0,37546.0,"San Joaquin County, California",077,06
270121.0,6830.0,6354.0,7782.0,5001.0,6545.0,6693.0,7002.0,4473.0,28328.0,1099.0,101708.0,64374.0,32321.0,13037.0,11533.0,4874.0,1753.0,856.0,37334.0,26623.0,7468.0,1793.0,909.0,467.0,74.0,0.0,61982.0,3154.0,35742.0,765.0,5510.0,7029.0,4599.0,3223.0,733.0,635.0,659.0,339.0,95547.0,1525.0,209.0,94.0,63.0,32339.0,924.0,5630.0,6428.0,4034.0,3877.0,652.0,771.0,489.0,321.0,91817.0,1200.0,292.0,85.0,118.0,33776.0,17679.0,600.0,362.0,1670.0,1352.0,1507.0,16097.0,3030.0,2391.0,8546.0,10133.0,10587.0,"San Luis Obispo County, California",079,06
721183.0,23629.0,22820.0,21589.0,13310.0,22647.0,22581.0,19900.0,12908.0,246459.0,6479.0,257369.0,173782.0,65778.0,39530.0,38589.0,17727.0,6764.0,5394.0,83587.0,65999.0,14284.0,1983.0,926.0,200.0,91.0,104.0,176989.0,10019.0,70221.0,2223.0,17873.0,17730.0,10814.0,20275.0,3725.0,4214.0,3590.0,2293.0,250369.0,3818.0,733.0,269.0,203.0,71969.0,2626.0,17393.0,16009.0,10147.0,21563.0,3217.0,4684.0,3664.0,2469.0,260048.0,3929.0,504.0,227.0,292.0,50250.0,18087.0,1166.0,886.0,3110.0,2860.0,3872.0,32163.0,11994.0,8487.0,31827.0,29962.0,32145.0,"San Mateo County, California",081,06
423594.0,14045.0,13602.0,13113.0,9214.0,13555.0,12380.0,13187.0,8356.0,99406.0,4689.0,141247.0,91950.0,36875.0,19246.0,17117.0,9872.0,3943.0,4897.0,49297.0,35807.0,8959.0,2318.0,1298.0,279.0,352.0,284.0,107405.0,5424.0,59425.0,1744.0,11826.0,11945.0,8222.0,6660.0,1065.0,1386.0,1052.0,790.0,138305.0,2964.0,390.0,116.0,202.0,57692.0,1588.0,10534.0,11844.0,7434.0,7512.0,1255.0,1370.0,1220.0,824.0,137701.0,2685.0,476.0,123.0,98.0,58761.0,28698.0,1043.0,1140.0,4115.0,3711.0,4319.0,30063.0,5306.0,4310.0,15435.0,17688.0,19261.0,"Santa Barbara County, California",083,06
1788393.0,63861.0,61445.0,58801.0,35466.0,60836.0,60017.0,54855.0,33787.0,658753.0,25338.0,604455.0,430878.0,146295.0,105695.0,102658.0,44426.0,17557.0,14247.0,173577.0,133683.0,30849.0,5638.0,1905.0,797.0,197.0,508.0,458913.0,27502.0,197315.0,5388.0,49243.0,50880.0,30976.0,50735.0,9789.0,9906.0,7088.0,3628.0,611492.0,10213.0,2296.0,833.0,862.0,197348.0,5047.0,48797.0,47257.0,29224.0,49261.0,8842.0,9437.0,6814.0,3949.0,607581.0,10757.0,1783.0,784.0,614.0,162593.0,61688.0,2068.0,2909.0,10926.0,10273.0,12719.0,100905.0,30305.0,23779.0,82425.0,77577.0,82693.0,"Santa Clara County, California",085,06
262340.0,7691.0,7451.0,8065.0,5133.0,7329.0,7338.0,7309.0,4793.0,48292.0,1272.0,93310.0,58638.0,24467.0,12698.0,11903.0,5407.0,2101.0,2062.0,34672.0,24072.0,7748.0,1528.0,909.0,178.0,216.0,21.0,66712.0,3328.0,34980.0,932.0,6390.0,6771.0,4664.0,3958.0,680.0,833.0,1149.0,372.0,87270.0,1474.0,228.0,145.0,97.0,34584.0,859.0,6268.0,6445.0,4373.0,4830.0,841.0,848.0,831.0,269.0,87937.0,1453.0,222.0,33.0,151.0,34888.0,16037.0,585.0,500.0,1949.0,2042.0,1669.0,18851.0,3329.0,2381.0,10244.0,10114.0,10939.0,"Santa Cruz County, California",087,06
177693.0,5366.0,5716.0,5676.0,3937.0,5002.0,4597.0,5974.0,3489.0,9304.0,794.0,68880.0,45823.0,21912.0,9357.0,8001.0,4083.0,1635.0,835.0,23057.0,18891.0,3462.0,450.0,196.0,35.0,0.0,23.0,39388.0,1952.0,18740.0,497.0,4803.0,4891.0,3564.0,3216.0,347.0,729.0,707.0,295.0,62164.0,1200.0,184.0,78.0,78.0,18576.0,546.0,3919.0,5239.0,3095.0,3927.0,373.0,439.0,714.0,370.0,64773.0,1108.0,239.0,21.0,24.0,28919.0,9630.0,492.0,596.0,2115.0,1670.0,1963.0,19289.0,1424.0,1498.0,6025.0,7543.0,7780.0,"Shasta County, California",089,06
3163.0,29.0,82.0,40.0,67.0,134.0,49.0,94.0,34.0,191.0,0.0,1338.0,803.0,588.0,121.0,71.0,18.0,5.0,0.0,535.0,433.0,102.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,200.0,2.0,82.0,40.0,42.0,1.0,0.0,0.0,0.0,0.0,1351.0,27.0,0.0,0.0,25.0,284.0,52.0,49.0,94.0,34.0,62.0,0.0,0.0,0.0,0.0,1183.0,0.0,0.0,0.0,0.0,521.0,164.0,7.0,0.0,30.0,31.0,59.0,357.0,52.0,43.0,85.0,52.0,76.0,"Sierra County, California",091,06
44673.0,1259.0,1387.0,1228.0,910.0,1130.0,1247.0,1258.0,776.0,2571.0,93.0,19585.0,12152.0,6269.0,2662.0,1788.0,859.0,430.0,144.0,7433.0,6058.0,1254.0,55.0,47.0,5.0,0.0,14.0,8494.0,437.0,4300.0,184.0,1133.0,1078.0,858.0,695.0,145.0,201.0,131.0,31.0,16545.0,208.0,53.0,19.0,21.0,4646.0,181.0,1144.0,1151.0,750.0,483.0,42.0,73.0,83.0,20.0,16555.0,180.0,30.0,24.0,6.0,8162.0,2363.0,229.0,258.0,498.0,367.0,353.0,5799.0,489.0,361.0,1411.0,1567.0,1763.0,"Siskiyou County, California",093,06
414209.0,13827.0,14057.0,14484.0,9468.0,12979.0,13776.0,13482.0,9074.0,83681.0,2893.0,140295.0,100439.0,36971.0,23925.0,21531.0,10931.0,4085.0,2996.0,39856.0,31641.0,6575.0,938.0,476.0,182.0,12.0,32.0,101454.0,6643.0,48198.0,1400.0,12421.0,13344.0,8434.0,7097.0,1069.0,1246.0,931.0,547.0,143631.0,3393.0,390.0,209.0,487.0,48860.0,1383.0,12085.0,12191.0,8277.0,7694.0,816.0,1207.0,1192.0,568.0,143240.0,3256.0,484.0,99.0,229.0,44002.0,15113.0,1324.0,932.0,3598.0,3071.0,3003.0,28889.0,4018.0,4220.0,18702.0,19715.0,20778.0,"Solano County, California",095,06
483456.0,14345.0,15153.0,14835.0,9994.0,13742.0,14227.0,14508.0,9271.0,79594.0,1566.0,184502.0,116615.0,51344.0,25964.0,23015.0,9880.0,3712.0,2700.0,67887.0,51530.0,13512.0,1888.0,692.0,159.0,25.0,81.0,113414.0,6086.0,53734.0,1323.0,13061.0,13561.0,8562.0,6959.0,1585.0,1580.0,935.0,962.0,168164.0,2534.0,512.0,339.0,470.0,55008.0,1227.0,12007.0,13075.0,8513.0,7591.0,1702.0,1517.0,1254.0,622.0,175189.0,2905.0,703.0,179.0,136.0,51708.0,17245.0,853.0,1140.0,3094.0,2714.0,3037.0,34463.0,5832.0,5246.0,19495.0,19558.0,22898.0,"Sonoma County, California",097,06
515115.0,20362.0,19892.0,21576.0,13660.0,19635.0,18380.0,21164.0,12420.0,105144.0,2192.0,165999.0,123582.0,40374.0,27056.0,27165.0,15588.0,8232.0,5167.0,42417.0,33832.0,6988.0,942.0,425.0,140.0,90.0,0.0,128995.0,8691.0,67961.0,2286.0,18073.0,20050.0,12560.0,6491.0,940.0,1107.0,1169.0,723.0,168287.0,5073.0,712.0,357.0,377.0,67929.0,2160.0,16749.0,19819.0,11272.0,7396.0,1258.0,766.0,966.0,734.0,173946.0,5175.0,865.0,379.0,414.0,91455.0,34772.0,1773.0,1978.0,8467.0,8567.0,8397.0,56683.0,5914.0,5045.0,22021.0,24399.0,27227.0,"Stanislaus County, California",099,06
94615.0,3681.0,3448.0,3860.0,2359.0,3426.0,4130.0,2870.0,2143.0,21493.0,846.0,31635.0,23173.0,8443.0,4565.0,5080.0,2872.0,1330.0,883.0,8462.0,6906.0,1180.0,232.0,77.0,67.0,0.0,0.0,22808.0,1360.0,11990.0,316.0,3253.0,3707.0,2048.0,901.0,151.0,88.0,153.0,141.0,31686.0,717.0,107.0,0.0,170.0,12639.0,351.0,3882.0,2627.0,2009.0,1380.0,226.0,156.0,215.0,99.0,31624.0,951.0,92.0,28.0,35.0,14577.0,5793.0,281.0,389.0,1476.0,1168.0,1309.0,8784.0,1063.0,955.0,4522.0,4461.0,4349.0,"Sutter County, California",101,06
63200.0,2199.0,2045.0,2429.0,1467.0,2086.0,2160.0,2132.0,1516.0,5748.0,174.0,23552.0,15901.0,7248.0,3168.0,2861.0,1414.0,816.0,394.0,7651.0,6171.0,1211.0,191.0,46.0,32.0,0.0,0.0,13885.0,774.0,6718.0,254.0,1914.0,2262.0,1266.0,568.0,62.0,42.0,160.0,138.0,22735.0,476.0,89.0,7.0,63.0,7366.0,341.0,1880.0,1931.0,1332.0,885.0,62.0,193.0,162.0,149.0,22310.0,472.0,87.0,39.0,35.0,11667.0,4185.0,308.0,428.0,842.0,1056.0,871.0,7482.0,537.0,617.0,2214.0,2786.0,2786.0,"Tehama County, California",103,06
13693.0,348.0,267.0,309.0,223.0,466.0,331.0,452.0,256.0,490.0,150.0,5811.0,3455.0,2024.0,594.0,579.0,136.0,87.0,35.0,2356.0,1819.0,503.0,30.0,4.0,0.0,0.0,0.0,2384.0,142.0,1007.0,92.0,261.0,309.0,214.0,132.0,25.0,0.0,0.0,9.0,5755.0,110.0,6.0,0.0,0.0,1332.0,120.0,265.0,399.0,223.0,151.0,0.0,57.0,53.0,3.0,4931.0,82.0,9.0,0.0,30.0,2265.0,730.0,52.0,41.0,92.0,164.0,154.0,1535.0,182.0,143.0,280.0,547.0,302.0,"Trinity County, California",105,06
441877.0,21067.0,19143.0,20755.0,12293.0,20098.0,18817.0,19603.0,11623.0,100378.0,1775.0,129996.0,102374.0,30409.0,20574.0,21280.0,15584.0,7964.0,6563.0,27622.0,22461.0,3963.0,698.0,266.0,117.0,78.0,39.0,108130.0,8415.0,63578.0,3222.0,17614.0,19741.0,11458.0,4431.0,775.0,822.0,687.0,369.0,141584.0,5092.0,707.0,327.0,466.0,64726.0,2643.0,17257.0,18501.0,10859.0,4667.0,511.0,662.0,719.0,469.0,138943.0,4974.0,898.0,383.0,295.0,99530.0,41434.0,2497.0,2772.0,10828.0,10355.0,9856.0,58096.0,4635.0,4961.0,18886.0,20963.0,23323.0,"Tulare County, California",107,06
55205.0,1285.0,1396.0,1310.0,960.0,1142.0,1278.0,1296.0,946.0,2676.0,24.0,22105.0,14612.0,8559.0,3071.0,1658.0,698.0,418.0,208.0,7493.0,6155.0,1228.0,27.0,70.0,13.0,0.0,0.0,9769.0,548.0,5483.0,173.0,1142.0,1205.0,900.0,659.0,116.0,233.0,105.0,60.0,22147.0,321.0,21.0,0.0,0.0,4509.0,77.0,1081.0,1096.0,799.0,834.0,107.0,197.0,186.0,131.0,20093.0,153.0,0.0,14.0,16.0,6426.0,1924.0,105.0,44.0,309.0,391.0,622.0,4502.0,419.0,506.0,1861.0,1727.0,1875.0,"Tuolumne County, California",109,06
822794.0,28185.0,28626.0,30912.0,20024.0,27162.0,29276.0,27894.0,18933.0,186693.0,4603.0,265951.0,196098.0,69354.0,43186.0,42431.0,23263.0,9424.0,8440.0,69853.0,54242.0,11953.0,2449.0,744.0,272.0,91.0,102.0,202424.0,11440.0,99605.0,3271.0,24810.0,27855.0,18246.0,16559.0,3038.0,2771.0,2866.0,1409.0,276191.0,5431.0,1045.0,191.0,369.0,98629.0,2805.0,25245.0,24817.0,16703.0,17625.0,2833.0,3251.0,2729.0,1809.0,281697.0,5481.0,780.0,348.0,421.0,78786.0,28879.0,1394.0,1937.0,7603.0,5532.0,6493.0,49907.0,11760.0,10458.0,37689.0,40771.0,44244.0,"Ventura County, California",111,06
200873.0,6374.0,6512.0,6186.0,4188.0,6020.0,5868.0,6157.0,3989.0,42673.0,2671.0,70090.0,43483.0,16494.0,10319.0,9480.0,4578.0,1420.0,1192.0,26607.0,17262.0,5884.0,1772.0,1003.0,456.0,202.0,28.0,57998.0,2501.0,33092.0,1076.0,5624.0,5954.0,3921.0,2717.0,654.0,745.0,211.0,193.0,58872.0,1305.0,143.0,21.0,74.0,35297.0,943.0,4902.0,5709.0,3691.0,3192.0,589.0,803.0,406.0,202.0,60959.0,1083.0,163.0,42.0,96.0,34832.0,20500.0,442.0,344.0,1655.0,1850.0,1764.0,14332.0,3128.0,1873.0,8296.0,7992.0,8863.0,"Yolo County, California",113,06
72244.0,3241.0,2999.0,2909.0,1714.0,2930.0,2716.0,2808.0,1585.0,8744.0,411.0,24133.0,17723.0,5954.0,4022.0,3980.0,2166.0,1046.0,555.0,6410.0,4838.0,1170.0,329.0,65.0,0.0,0.0,8.0,17670.0,1526.0,9628.0,418.0,2834.0,2788.0,1633.0,785.0,70.0,113.0,103.0,75.0,24235.0,821.0,52.0,18.0,6.0,9728.0,350.0,2513.0,2628.0,1494.0,999.0,30.0,133.0,180.0,91.0,22965.0,578.0,70.0,0.0,0.0,13214.0,4727.0,149.0,446.0,1366.0,1202.0,861.0,8487.0,814.0,714.0,3447.0,3477.0,3422.0,"Yuba County, California",115,06
